username,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
PUR9154,01-10-2021,3860.107058,10.06382889,15.98039371,0.059067063,11.63766979,5.525988787,11.93395795,0.002703362,122.1199558,229.4663587,112.1689866,1335.370353,2814.793531
PUR9154,02-10-2021,3800.6559,24.63723674,11.15116007,2.996983905,2.624077781,0.992109513,10.75095162,0.037695101,79.30362887,274.4845628,459.160648,1314.806563,2143.843568
PUR9154,03-10-2021,4424.509413,21.49717461,1.259746853,4.189070695,17.82209647,5.971063145,11.95756254,0.017302222,140.9466624,641.4411934,215.7322276,1267.213189,2912.102476
PUR9154,04-10-2021,17432.73045,2.158041246,20.5152098,3.16544895,5.201359717,3.547526672,7.120648259,0.097843848,76.66252324,548.420259,322.9621519,474.8381128,2707.626108
PUR9154,05-10-2021,20996.90067,26.50674392,16.15455194,4.742053814,21.78773776,0.246975782,6.124672722,0.021245768,120.679853,305.9332513,209.101732,1317.377893,1971.359995
PUR9154,06-10-2021,11527.17306,24.25807603,24.48983135,2.629058513,1.175246151,6.292228722,3.637092852,0.049229978,128.3565939,333.5683248,703.8615512,548.9035038,1331.666746
PUR9154,07-10-2021,21110.75862,15.52722061,19.11119352,3.962553173,15.71502843,2.85620004,10.60473635,0.071120825,188.0387033,123.9680131,362.7457637,358.8243709,4307.883133
PUR9154,08-10-2021,13182.12183,19.51215253,11.64697878,1.663367327,11.08799131,2.249384638,1.354707985,0.070437355,27.08429256,590.1599245,306.2399951,969.6997203,3557.617652
PUR9154,09-10-2021,4060.86238,6.628430594,13.18031253,4.081330817,5.000099172,3.756087283,6.494317485,0.077090268,197.597442,132.2531137,455.1683036,754.5840422,2363.449033
PUR9154,10-10-2021,3852.03189,8.518705377,11.29754235,5.136208606,10.6335032,6.283417717,9.203267752,0.075476736,7.583299468,396.9346191,22.42197813,1357.984574,212.0219015
PUR9164,01-10-2021,20747.22476,16.0156217,9.212482936,3.07134396,1.828771582,4.514212925,8.785619813,0.007292436,36.81502227,453.1919577,625.3201574,765.7948966,3302.270958
PUR9164,02-10-2021,19610.13755,10.65879865,4.506028072,1.343560784,12.40333858,2.363174246,8.850809255,0.080838487,40.97247072,518.1068075,686.8805575,885.448613,1818.42387
PUR9164,03-10-2021,2077.438466,27.18089179,3.961244991,1.83670584,2.22662288,1.993692151,11.41697086,0.022112228,81.62753743,60.84067582,46.70239513,548.118457,3220.376023
PUR9164,04-10-2021,2970.901383,19.54980717,1.653774215,1.689585909,19.77958842,6.316450426,4.461697872,0.071914024,130.0512413,28.62577028,334.2044172,194.8224333,4044.385882
PUR9164,05-10-2021,471.358202,6.709130966,17.48567356,6.454036674,16.2497951,6.162028796,10.43354704,0.038586768,31.63790184,165.0180639,698.1547883,688.9339422,3323.927481
PUR9164,06-10-2021,1851.264312,0.36856228,15.63986518,4.259017029,21.47572418,4.876050123,4.669054152,0.077866808,87.35778474,382.7848231,471.568749,85.37162533,314.2614641
PUR9164,07-10-2021,10346.50031,14.63040927,8.742008214,4.807334947,19.33558867,5.283692356,8.812232202,0.096950982,117.8116067,5.846931653,243.9875575,104.3045191,2522.472426
PUR9164,08-10-2021,7011.53171,20.52019234,20.80917599,2.799642495,18.80747564,3.19345729,0.922095309,0.071379387,4.562020828,484.8974073,289.4760715,999.2408576,2134.946108
PUR9164,09-10-2021,25755.51432,24.5677135,10.92866858,0.434887542,5.656999026,2.654085425,3.969360668,0.035007627,33.22398105,92.77668637,81.56483374,952.9597758,1334.48441
PUR9164,10-10-2021,25220.71708,23.01748293,24.56477251,2.039498431,1.305500138,1.654212155,4.392198537,0.092172653,143.468209,548.2094641,673.344717,573.0268542,4442.281022
PUR9173,01-10-2021,22445.91561,22.10810379,9.15748533,5.01581434,3.442742363,1.105017288,1.778408189,0.086636772,196.3369942,353.6470953,433.8880295,977.4214073,4236.774351
PUR9173,02-10-2021,16432.65898,15.57494666,14.60781848,3.40888065,18.32794135,1.486969662,8.940148937,0.033004039,28.2752369,237.4470622,57.78452662,1283.097396,3771.780746
PUR9173,03-10-2021,19361.22864,0.10449217,16.36563453,5.295759501,6.52659865,0.72930601,0.172403648,0.088802388,81.80639201,226.2543016,341.2799505,280.0278447,4145.251135
PUR9173,04-10-2021,18445.56962,2.397065161,17.05159402,1.277655378,4.543002852,6.040825604,6.523333768,0.067631416,14.56646568,634.639173,586.9390739,417.4800513,2446.204814
PUR9173,05-10-2021,13535.38289,20.62063385,0.208470259,2.054395484,20.69573214,3.251508096,8.882978152,0.017469703,87.40555567,107.0317126,230.1419167,1080.444201,4405.433958
PUR9173,06-10-2021,14903.15869,20.46775433,25.5501255,0.579084449,18.10277653,3.998348516,12.27408544,0.062094605,14.13831238,440.5527987,268.1644233,1340.995413,640.8073641
PUR9173,07-10-2021,5300.14218,9.071778084,25.72897815,4.763549962,7.471849097,2.654409776,1.019827302,0.007222377,16.77719677,220.7570884,72.48530118,319.8144871,2481.889741
PUR9173,08-10-2021,18143.5718,25.11091535,27.05813063,2.989515002,15.09485328,1.313048135,1.973733536,0.099110908,99.83524698,269.5157717,77.46540966,1184.674608,2598.761363
PUR9173,09-10-2021,6421.052702,19.11973434,20.64829814,1.027401096,3.44927111,3.736479389,6.190093479,0.047335074,188.3296008,633.3383196,152.9350402,1228.266449,1433.875622
PUR9173,10-10-2021,166.9331721,7.827501496,24.39595434,4.01034854,20.44049881,5.273553067,5.323453952,0.063777099,14.73105112,494.2800421,68.3216289,243.1485437,2218.407205
PUR9306,01-10-2021,12283.21596,20.48811809,24.6829285,4.678536556,3.502328612,0.265894875,5.223286298,0.029754603,103.5806806,609.7608812,290.1629586,431.8593743,4056.971942
PUR9306,02-10-2021,9481.304398,22.29295834,27.05818159,2.428571971,8.813954954,3.58247462,6.480761261,0.044078075,187.4157101,252.2744506,408.731891,113.4929343,3379.108756
PUR9306,03-10-2021,25786.28643,13.91542851,12.92661139,4.234639312,6.006473193,1.538923968,2.705453507,0.012394771,161.4340315,565.6975275,269.7045006,260.4182364,554.7062505
PUR9306,04-10-2021,9867.013132,3.734521083,12.4172875,2.084665284,8.621736492,3.72169912,6.019071404,0.091783889,110.2074215,288.2668878,213.901864,909.1815967,1278.327381
PUR9306,05-10-2021,18151.42712,0.992499198,6.436691208,4.756105687,12.78137545,3.415916463,5.427763862,0.081708556,133.9101413,335.5694942,633.448277,521.8677789,2328.210336
PUR9306,06-10-2021,23195.96194,25.88518003,12.84326718,2.911036205,4.619011831,0.534057852,0.05077283,0.060660469,103.8450337,184.8962755,131.3370019,1288.093131,824.2285929
PUR9306,07-10-2021,27294.44985,12.19360084,1.256627498,5.941235649,0.400882537,2.127154726,0.337533096,0.071005701,189.6310235,170.8674353,219.9571398,302.369252,1900.974473
PUR9306,08-10-2021,18508.32723,0.94798329,16.078413,2.222098189,6.590792181,4.164713118,11.85696537,0.055236853,96.75990326,390.5466868,111.7323452,331.0947221,3694.294884
PUR9306,09-10-2021,24589.51459,5.769229449,10.39301383,6.694617947,13.92534232,4.459799427,3.050877009,0.075689148,11.80356957,374.8286346,348.960115,1312.508778,1202.660789
PUR9306,10-10-2021,4816.221341,10.4624066,21.31255538,4.040819357,9.800995479,6.253237062,0.535073523,0.072722969,103.279994,573.2182867,136.9013849,129.2094687,1716.300706
PUR9335,01-10-2021,18736.34171,9.409664015,2.83456349,1.169656034,5.245613986,2.285816601,3.188163853,0.051385514,150.5016545,279.1772772,198.7040305,430.3680009,507.9156527
PUR9335,02-10-2021,8398.000331,23.15714946,13.48569248,0.616029815,6.624105245,5.914479591,12.26082928,0.004408535,66.08854269,526.2491144,237.0690416,858.3130782,618.0563412
PUR9335,03-10-2021,9438.281383,4.781224877,12.43759448,6.551523076,6.389435863,1.118358552,7.606226247,0.069981394,23.21628525,253.9156719,327.6115664,493.5638218,2880.586278
PUR9335,04-10-2021,6553.467054,17.49245603,3.359767312,5.759010529,14.05457735,1.12443176,12.47638925,0.016666983,7.182623112,370.3827631,315.6727867,196.9350509,2904.192362
PUR9335,05-10-2021,23398.97719,25.83740794,12.39994742,5.529798482,2.468072695,1.056841342,11.19655726,0.045702168,44.42870029,311.4257304,680.5632726,1216.301847,3653.699183
PUR9335,06-10-2021,13278.9423,16.18296646,9.433167895,3.383546101,5.243965757,3.862033776,6.351169157,0.021880032,110.3778282,218.1429809,641.8281256,723.0664819,624.9399527
PUR9335,07-10-2021,16646.52987,1.194258071,17.53587185,0.185429741,16.25473844,2.558703398,2.668241068,0.002282664,52.50241856,616.8273233,388.4917652,852.435831,852.7205569
PUR9335,08-10-2021,191.8939933,14.48822036,20.54285543,4.935330989,13.56345726,4.888253939,4.231261324,0.079029561,167.0515161,27.00125837,313.3120692,1215.505245,2048.186031
PUR9335,09-10-2021,7085.432092,12.26378788,9.126995762,2.485875435,9.297229758,1.526417808,2.161763599,0.094969705,111.3418877,628.7988051,63.83496978,416.9294956,719.1738468
PUR9335,10-10-2021,4766.914445,14.59989046,20.50684867,0.486015475,21.07088203,1.198983642,12.30520994,0.062426265,26.4998305,382.7517626,441.0328651,469.2121808,451.9483242
PUR9680,01-10-2021,23892.42068,18.0143922,11.07275024,4.666235937,11.27418166,0.944343435,9.61138196,0.013727458,5.276729859,605.8232068,675.1513638,978.3951752,3569.300796
PUR9680,02-10-2021,18076.70527,9.914305265,14.10103847,6.677610617,2.819309059,4.34132372,4.449126956,0.070988508,144.2423074,519.1426733,51.47607731,963.6080454,1406.268456
PUR9680,03-10-2021,15980.6467,4.753466163,18.86059288,0.275376853,7.563360715,5.834737194,7.969663063,0.079155786,184.685294,600.5020711,196.678283,140.1251998,3326.390032
PUR9680,04-10-2021,15651.32445,0.852146584,19.22269218,0.595292717,21.37798293,5.754865996,5.232674567,0.024337328,66.85895682,633.9230698,685.3364273,1313.72458,3775.195472
PUR9680,05-10-2021,2386.091822,10.21148566,1.544491291,1.967601404,20.94117966,5.370839024,9.619335512,0.041081176,94.24649392,434.8748886,439.5760478,968.8306338,712.6126957
PUR9680,06-10-2021,22664.32785,19.77931562,6.662632213,3.569710227,4.825553083,3.724868431,10.19543232,0.000179413,115.6881354,213.3644834,141.2939693,1377.003234,4353.226018
PUR9680,07-10-2021,26302.396,4.521986246,9.806550967,6.258584869,8.555134973,3.371578301,6.619221583,0.012629617,47.0897998,303.269342,539.4553985,790.3876756,3399.904001
PUR9680,08-10-2021,13376.45238,14.18914376,23.13538439,1.737311693,12.10951541,5.420102012,10.53793626,0.092089854,151.5013614,486.1139612,566.9381445,1094.5481,140.6185837
PUR9680,09-10-2021,21921.6779,10.14567869,22.89416527,2.873185087,14.84422698,0.541408223,10.3923764,0.076195322,89.59782757,614.9495286,39.90778161,920.9005257,1481.683885
PUR9680,10-10-2021,12438.56584,8.800898954,11.87355758,6.448288836,9.908698632,5.485677298,11.52603381,0.062817778,52.19922224,227.0248006,129.6643965,387.7934063,2139.302514
PUR9815,01-10-2021,16468.93744,20.18486611,11.77962638,1.303071053,17.91898932,1.513518488,2.828860838,8.97E-05,77.06855189,28.07879221,130.7351974,804.7805503,2063.926924
PUR9815,02-10-2021,17641.69525,4.604610863,26.69893669,1.99225491,10.53261129,3.022898759,10.59104467,0.082515582,30.61510693,396.6330139,625.7116339,1301.999801,4300.70484
PUR9815,03-10-2021,5228.548127,14.41356677,17.18987198,5.522952656,14.92820624,4.034266937,3.710491853,0.057591385,128.7146889,551.609423,225.3194671,775.169389,4181.359922
PUR9815,04-10-2021,25541.12007,2.679617703,13.26188713,1.725723686,3.420901605,2.417784453,7.492414175,0.03496564,40.69249264,511.0078574,85.74183456,698.4812158,2312.028449
PUR9815,05-10-2021,6628.601781,13.76280967,8.212887287,2.619167886,11.54115187,2.487027819,1.875693725,0.09118105,175.3822929,127.6460774,474.3851293,394.4558166,3475.540721
PUR9815,06-10-2021,27020.83104,0.210425276,23.45953351,2.463577288,1.506770771,4.51659854,4.604862669,0.018143089,29.33300909,184.8893987,149.6448422,1001.687729,1671.646293
PUR9815,07-10-2021,2464.032456,13.35107685,11.02748041,1.206687291,10.94488909,2.979310951,0.801314946,0.092205,105.8251262,12.41852162,393.6795109,1161.387871,3396.173786
PUR9815,08-10-2021,23049.02253,15.46970994,10.03001021,2.291819139,17.93233843,2.403615972,3.741335328,0.079560499,201.8469071,449.524602,305.5754202,541.4937688,3579.274744
PUR9815,09-10-2021,3619.612007,21.93542366,27.43816183,4.178368355,10.07709751,0.800342686,11.27046144,0.03004599,80.95838108,577.9658954,158.5694778,1044.382637,866.1034603
PUR9815,10-10-2021,27817.85233,7.140932853,8.970928381,1.419585666,17.4992373,3.393769093,4.830701211,0.064098682,104.6032339,126.027924,132.1955044,85.90967591,1544.097567
PUR9932,01-10-2021,5150.806925,9.260826927,12.45478462,5.942681875,10.72064331,4.200972586,10.56204806,0.069237187,172.1927773,602.1257711,574.3634322,1333.314153,3071.947502
PUR9932,02-10-2021,24756.39058,14.7923629,15.35619452,0.472823288,21.64026594,6.15834306,8.795121616,0.015294942,38.24888324,28.15030809,268.9996952,434.2949876,2108.284126
PUR9932,03-10-2021,4516.56354,18.00811544,8.083876121,2.967455527,1.076370344,0.403284172,8.595264736,0.019709342,130.4528055,238.5555354,648.2642707,97.90092956,42.89596078
PUR9932,04-10-2021,25483.03659,18.13229606,25.97371439,1.616138125,11.3592954,5.482622353,10.24858635,0.006443956,52.37377523,429.8820534,696.6280142,1327.680338,585.8569335
PUR9932,05-10-2021,28363.90605,11.39356781,3.322976055,4.490551499,10.6345942,0.483019417,3.322035535,0.069667804,104.7774023,451.2160487,516.9053394,834.0699853,1620.252961
PUR9932,06-10-2021,20232.116,16.4325222,23.62788718,3.970184381,1.778172833,0.186394004,4.132541001,0.014584395,36.81082931,154.2828034,208.3544784,1052.832704,589.8237553
PUR9932,07-10-2021,20594.08462,26.42865691,16.0783577,1.287070888,1.342778937,2.443080565,5.513904368,0.056092982,31.63320718,562.1439172,627.3586545,1322.553829,2529.55985
PUR9932,08-10-2021,26411.07435,10.76242158,14.56594631,0.152992375,12.79682644,3.558367403,1.620423908,0.021116442,8.945213104,261.3056774,6.225170202,1415.104536,2074.734094
PUR9932,09-10-2021,12005.84338,25.14218288,12.88302349,0.680014634,18.36575139,0.085476637,7.016625723,0.028350445,23.52471607,504.6374399,649.9975451,1218.677715,3488.941386
PUR9932,10-10-2021,25950.93962,19.17562198,4.483211458,5.335501118,0.398691124,1.387403597,7.266115811,0.014007627,114.7832072,485.2598861,402.7787414,1003.651213,819.2031401
PUR9996,01-10-2021,27206.88546,12.70873493,17.49483321,1.604401248,17.85577341,5.124077084,7.697190766,0.07625272,79.12153657,223.7230745,257.9481595,1168.518174,2505.427256
PUR9996,02-10-2021,4519.5474,22.93567502,16.20784647,5.360892904,11.32954651,0.668493134,10.83336171,0.058550167,130.1859932,256.8654398,688.487594,308.1554748,3430.349977
PUR9996,03-10-2021,5207.624671,20.62856317,20.92507367,2.118450359,19.25530325,3.202270619,12.44562552,0.082333055,26.2328046,316.4116611,176.5412084,59.55610514,2175.633253
PUR9996,04-10-2021,2980.124257,12.79179302,24.29424812,3.137335582,21.2176781,0.436812264,2.001057334,0.0267837,160.9488535,69.81609527,65.35800324,1429.729376,300.1991614
PUR9996,05-10-2021,13495.19946,19.12184591,9.60524509,4.649431204,17.85785787,2.022100142,11.83250838,0.009631254,146.6073286,99.77147376,183.3687004,299.989077,410.7206548
PUR9996,06-10-2021,17946.79309,13.97340612,6.339701149,2.210336864,2.333184931,5.667470444,4.917686282,0.014530959,135.8500858,582.9817987,669.9342431,1273.695234,2020.841374
PUR9996,07-10-2021,518.6825451,14.2518722,6.69918999,5.544984068,20.98607166,2.370969549,2.940655874,0.060484351,65.61191197,402.0180776,507.2032615,134.6067498,889.3692256
PUR9996,08-10-2021,6480.061713,13.12466649,17.93709756,5.541766359,8.014391692,2.069376861,3.596925594,0.007314304,89.15269676,194.0121198,119.1635757,228.8809366,4079.230619
PUR9996,09-10-2021,24029.30393,19.31809679,4.170746352,6.139150476,21.59606158,5.853543994,7.515388945,0.029628906,123.9425973,16.40139442,163.1199571,793.9244872,4369.675486
PUR9996,10-10-2021,25774.01701,23.71004071,0.733522954,0.10814246,16.4760877,3.594469744,8.108587818,0.093115379,11.83770939,15.52228595,655.6530446,1418.745393,2726.984232
SAL1064,01-10-2021,8920.024307,7.178506593,0.686454468,5.299569737,11.82996273,5.653585593,5.450795503,0.089364123,153.6614082,403.9845147,370.2688445,329.8840285,681.9820824
SAL1064,02-10-2021,11188.39634,7.989571039,5.936405186,1.907311031,18.15904895,3.236473445,4.642045145,0.074495386,116.363401,178.9361046,78.73800495,794.3595138,683.2768743
SAL1064,03-10-2021,14487.4664,12.72654472,25.66527735,5.015625817,21.42279378,2.608436579,3.567432815,0.070615439,143.0076828,361.1559697,530.7992352,489.6186231,3924.571193
SAL1064,04-10-2021,28391.71837,14.96797963,3.32933174,4.38117586,3.168291894,3.11367626,3.571434554,0.030076828,92.25662951,408.1575355,16.96101874,1175.852669,2482.448065
SAL1064,05-10-2021,5128.311013,20.20670897,23.30215067,4.114442913,21.00343586,2.743761677,7.962311361,0.024854519,8.375526313,136.2143215,433.9465823,428.735605,3440.261069
SAL1064,06-10-2021,4781.807667,5.213019824,11.77110883,6.679242945,4.952669571,4.13224221,3.779149305,0.042445928,96.5190988,60.29670162,586.2622183,883.9067948,4453.251253
SAL1064,07-10-2021,22876.21393,5.194021881,23.19977702,1.310638108,17.80139595,5.75568234,4.936466842,0.095643961,199.5377305,268.4891291,141.4994789,1164.182491,3581.209275
SAL1064,08-10-2021,9183.54054,3.769316087,5.393272523,1.727542587,20.60895952,4.397141708,0.973446717,0.038609375,18.8506097,217.6943719,719.9707704,857.0039815,2192.658752
SAL1064,09-10-2021,16450.73028,3.987562269,5.657151934,1.809928253,14.87519406,1.414472141,5.957951796,0.031948946,93.84199938,532.9586229,671.0515839,1088.0045,3155.635063
SAL1064,10-10-2021,9131.148651,11.34974505,9.340562138,2.45405576,20.27795679,5.103792169,3.884585825,0.099863276,87.39079277,309.3558292,573.090819,362.7256991,4183.60601
SAL1225,01-10-2021,9362.683253,21.10724595,16.75643465,5.867711354,1.956989961,2.827893225,9.970827329,0.051766524,132.7655617,127.7755056,396.5412877,517.8758946,359.5732213
SAL1225,02-10-2021,8616.841764,7.159519927,2.50081807,6.461862293,6.721451187,5.91432002,3.592398498,0.00037173,179.9948971,426.6275511,569.2823561,568.4381828,2889.699355
SAL1225,03-10-2021,18501.34558,4.926185789,6.973942376,5.678469043,18.62714695,3.564606107,6.722486124,0.060202262,164.4843761,40.32745069,248.2353889,1069.41888,1035.624657
SAL1225,04-10-2021,22354.21999,23.16182148,2.861591027,1.865604587,8.968565286,2.888633843,2.185510406,0.07988169,25.44289001,178.7749583,606.2489686,1281.020294,1633.988279
SAL1225,05-10-2021,16055.93842,2.085646619,21.60040572,3.231166336,16.55786205,3.695276671,5.790570044,0.086461856,142.6144601,246.6744709,5.30170712,942.2323417,2367.349644
SAL1225,06-10-2021,2458.836678,0.640455912,24.47510586,6.362463416,10.74279836,0.221010008,9.858090377,0.029765233,63.99787798,586.1657,682.8783974,208.4333267,4428.842632
SAL1225,07-10-2021,8426.608566,22.65541623,23.40287348,3.755497848,16.84608502,5.345678081,1.687487201,0.055051598,52.22378682,442.6158843,119.8912514,79.56050886,555.3271974
SAL1225,08-10-2021,19643.29489,8.824610763,1.559545827,6.489073739,11.76754661,1.22621395,6.10998736,0.011126964,22.57330794,270.0514384,583.9810418,807.7136881,2256.521713
SAL1225,09-10-2021,19554.44107,2.19330891,14.23445634,6.673074814,2.822492191,1.658024725,3.37286837,0.003000345,19.47626326,48.50597881,577.0275998,48.02517129,242.3173856
SAL1225,10-10-2021,25727.72938,19.79411937,0.215662498,2.076891047,12.83129364,1.677457082,4.051997198,0.057425543,80.17181376,463.4837021,678.3794791,1158.884695,3466.473054
SAL1417,01-10-2021,20080.70876,17.50063594,20.79964452,5.487935154,7.058277203,1.11491885,2.540449089,0.026182553,85.28589778,617.9222668,714.6116378,1218.963591,2003.983461
SAL1417,02-10-2021,19915.25888,2.999767022,3.473164073,1.172960645,12.9816876,1.377982195,8.017169001,0.009242703,80.65460205,112.1458622,548.4082338,996.1281577,3831.840199
SAL1417,03-10-2021,209.2711397,5.141970063,15.22888927,6.315978078,11.76125871,0.347596134,4.890668623,0.046218194,155.7277926,92.59343246,72.65822895,577.8982496,1934.533408
SAL1417,04-10-2021,25250.24272,8.435466074,0.739938079,2.760106971,2.737810776,3.060079082,1.324072036,0.063599813,62.04484569,555.5814779,104.5706973,1303.047141,2337.680806
SAL1417,05-10-2021,28201.57689,25.57632263,21.69322445,5.841326094,16.55619315,4.853921743,7.818647359,0.09100856,69.04387591,108.9369487,162.5351659,644.5532508,3311.596218
SAL1417,06-10-2021,16529.82029,22.04100917,8.146467261,0.308385314,2.176786404,2.618774975,9.296830495,0.067327018,132.8172809,290.8448734,662.2463472,865.5879641,3069.443253
SAL1417,07-10-2021,11765.36731,25.10295255,26.73342278,3.572221978,21.69911541,3.596849424,10.18305706,0.048962925,130.1014417,21.18427842,376.0002028,36.42497069,3878.215222
SAL1417,08-10-2021,6429.515707,27.0095021,26.7195752,0.093868777,2.28228093,0.709216712,7.530033438,0.09050284,149.173569,26.96127953,578.7719884,1176.363743,2094.342577
SAL1417,09-10-2021,22195.90256,2.192254676,24.40865396,2.507579041,7.427295752,3.70086264,7.646560743,0.030926892,125.6811758,251.0695305,411.284253,1344.693805,621.3168177
SAL1417,10-10-2021,15375.95294,10.41474306,5.545250732,5.744920337,10.75743399,2.607530199,11.62401152,0.024260669,109.1327152,336.4835422,290.3245874,797.3160527,3272.236669
SAL1537,01-10-2021,6935.921452,1.132326673,22.09477304,6.186035458,18.96151861,5.156517184,4.898013146,0.031156031,60.64681621,189.7396155,465.8392905,310.6865977,2194.166198
SAL1537,02-10-2021,15034.81476,20.62964627,8.103758499,2.592365322,19.01325584,2.293657054,3.055634534,0.000607409,26.51499572,133.3800449,469.3163957,1071.037034,1324.294782
SAL1537,03-10-2021,15923.92022,7.97482357,23.33451898,4.666371367,0.266023735,3.003298316,12.23393823,0.028061586,47.62046429,233.9886951,504.5726832,890.6758949,2629.890301
SAL1537,04-10-2021,20237.65335,7.361915214,6.132286326,5.372382002,1.309569038,5.443955671,8.450423486,0.094857484,182.9163199,364.9527601,515.0530034,763.5732412,41.53968934
SAL1537,05-10-2021,20894.05612,14.4527157,9.75494281,4.23023721,17.29567651,4.611255964,3.666239856,0.021898941,13.86281462,364.4848701,119.0727949,816.1239973,1426.261217
SAL1537,06-10-2021,28107.95503,25.61627528,10.7823672,3.927280779,5.852061874,0.653000588,9.283269608,0.038042752,75.8766122,356.1031519,301.6240793,1034.028837,1637.998602
SAL1537,07-10-2021,8697.21128,26.44230467,2.729034857,1.131195478,16.47531189,0.135852614,11.28067297,0.007481284,72.26729322,566.5260242,527.3800869,763.8905555,2798.444991
SAL1537,08-10-2021,13475.42429,17.13291407,24.16092077,0.182382637,13.98355467,3.651462565,8.461744076,0.001851435,119.0153239,449.6526432,305.9692612,1209.600915,3912.825278
SAL1537,09-10-2021,24656.77749,17.28220393,6.983297469,0.559478048,5.101069027,0.332442283,0.449377362,0.00088372,140.8871261,428.5353446,665.2553192,1349.307719,2913.226283
SAL1537,10-10-2021,25608.73959,27.31820982,20.79743621,2.409120103,5.322839863,1.61353222,4.168904516,0.085662998,180.9724815,519.7200366,718.9917525,217.5041796,3964.536941
SAL1559,01-10-2021,6661.356072,19.44790382,12.64157481,4.31479831,2.349596386,2.343282247,9.793669354,0.000669265,90.31409438,15.54096025,473.8782006,743.6665405,401.4120623
SAL1559,02-10-2021,409.1468321,27.52862705,11.50394917,1.52163781,18.39826569,5.854343048,11.5318739,0.084146509,157.724926,639.4480275,454.9751463,1232.957108,1783.353315
SAL1559,03-10-2021,24830.1134,11.09490005,22.45245474,1.560289192,2.159541741,2.678531951,11.89215152,0.028118238,123.8536066,272.9235527,55.62580649,1130.602007,4470.945966
SAL1559,04-10-2021,1953.081046,19.89609824,21.01934673,5.656631182,6.347105398,3.25592604,0.391605452,0.001530618,179.0051673,569.9891309,403.935243,304.0716496,181.6713653
SAL1559,05-10-2021,15688.86609,9.462931875,7.046463699,6.621766219,2.717535812,3.030245756,7.225232729,0.019118323,51.21779141,625.0055677,77.84634776,193.0621659,4475.193923
SAL1559,06-10-2021,11268.02234,20.90388281,0.124452285,1.153482859,8.690026133,0.169046538,1.483734176,0.046810452,40.21401152,206.2305947,277.8967885,715.5320193,3833.78203
SAL1559,07-10-2021,4136.180988,5.090982381,22.00811401,5.386702645,18.99583637,0.757215626,2.323689291,0.050469909,119.7956666,245.926202,113.3244332,1333.366653,3485.137758
SAL1559,08-10-2021,23939.13011,26.58423328,10.91933856,2.335679124,21.84866218,2.396738074,0.438224897,0.029123944,149.6962526,459.6406474,539.3480345,1298.33237,2493.622901
SAL1559,09-10-2021,5629.962354,6.490968885,25.85566411,3.6481958,21.30285109,5.98923306,3.343783004,0.049070442,37.14740021,413.8210902,37.54349552,194.542022,3644.10192
SAL1559,10-10-2021,23377.91869,22.5037889,11.84573459,2.890656395,5.310429948,6.032004879,1.149227271,0.036044463,156.0776812,43.43743494,387.9212215,474.1252874,4440.997083
SAL1574,01-10-2021,22494.38571,6.418393815,12.61313737,2.613737851,20.42448369,2.952770583,8.265710133,0.058107149,79.3885885,267.704605,539.3430511,50.40247195,4148.951282
SAL1574,02-10-2021,11167.00959,10.01944402,10.07506698,1.08535509,17.44873401,1.516604856,7.700171159,0.037524973,126.8787401,626.9746448,158.4524003,861.4233489,3168.332207
SAL1574,03-10-2021,24791.45117,22.34687718,16.22321832,1.629866035,12.39219799,6.234894013,8.508608662,0.066491775,19.53278481,335.7286183,430.8319837,43.1143904,4002.303526
SAL1574,04-10-2021,8021.245136,15.977831,15.16497097,4.289664939,15.17567135,1.565878121,3.476052535,0.032111383,110.2990152,76.45248323,660.2155255,221.7403202,461.5967724
SAL1574,05-10-2021,18970.91702,9.78002489,2.600877342,5.153153675,13.59044854,5.234963259,0.602123472,0.085211427,25.16520087,364.0546016,79.7369676,687.8967614,1208.50788
SAL1574,06-10-2021,17388.19044,22.76403124,4.684119681,1.28448181,21.82141464,1.665815537,11.61109638,0.074758044,117.4819574,245.6621823,116.5442476,816.3551782,2187.050347
SAL1574,07-10-2021,18626.13486,26.54525967,7.904879029,4.989263479,4.106751941,2.359013552,5.12328229,0.011902255,60.90588888,204.2605597,323.6592956,513.1787048,3693.181563
SAL1574,08-10-2021,14263.4129,25.88866224,26.39052839,3.40374572,5.308874704,5.241654556,7.496443761,0.060489182,148.6407119,41.42509057,346.7667611,95.29819212,3846.73893
SAL1574,09-10-2021,15618.29174,7.87986274,17.05167575,2.198790998,17.6962607,2.917051421,6.385503594,0.002569544,81.64199443,528.9051368,482.8631071,1018.921059,3361.204759
SAL1574,10-10-2021,7812.767922,8.587226981,13.23953994,3.201321807,5.926881711,4.558671069,11.87189359,0.082991728,46.69871996,434.4284636,356.9945232,232.1359938,1733.383081
SAL1580,01-10-2021,14351.2296,9.528899349,24.56355502,5.838830364,11.7207968,1.37393232,5.349435232,0.071608992,172.2410635,408.8935109,260.5039117,363.9294279,3766.288732
SAL1580,02-10-2021,1809.879668,7.86865713,15.61036393,3.487614111,5.579191767,1.456278505,2.098951872,0.072976831,145.6755305,203.9443565,319.0632158,1083.592899,2870.971995
